Day,Time,Timestamp,Count 1204,Count 0412,Count 0221,Count 0212,Count 0222,,1204,round,0412,round,0221,round,0212,round,0222,round
2019-09-11,21:00,2019-09-11 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,07:00,2019-09-12 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,07:30,2019-09-12 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,08:00,2019-09-12 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,08:30,2019-09-12 08:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,09:00,2019-09-12 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,09:30,2019-09-12 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,10:00,2019-09-12 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,10:30,2019-09-12 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,11:00,2019-09-12 11:00,1,0,0,0,0,,,,,,,,,,,
2019-09-12,11:30,2019-09-12 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,12:00,2019-09-12 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,12:30,2019-09-12 12:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,13:00,2019-09-12 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,13:30,2019-09-12 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,14:00,2019-09-12 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,14:30,2019-09-12 14:30,0,0,0,1,0,,,,,,,,,,,
2019-09-12,15:00,2019-09-12 15:00,0,0,0,0,2,,,,,,,,,,,
2019-09-12,15:30,2019-09-12 15:30,0,1,0,0,1,,,,,,,,,,,
2019-09-12,16:00,2019-09-12 16:00,0,1,1,0,0,,,,,,,,,,,
2019-09-12,16:30,2019-09-12 16:30,0,0,1,0,2,,,,,,,,,,,
2019-09-12,17:00,2019-09-12 17:00,0,1,1,1,0,,,,,,,,,,,
2019-09-12,17:30,2019-09-12 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,18:00,2019-09-12 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,18:30,2019-09-12 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,19:00,2019-09-12 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,19:30,2019-09-12 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-12,20:00,2019-09-12 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-12,20:30,2019-09-12 20:30,0,0,0,0,1,,,,,,,,,,,
2019-09-12,21:00,2019-09-12 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,07:00,2019-09-13 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,07:30,2019-09-13 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,08:00,2019-09-13 08:00,1,0,0,0,0,,,,,,,,,,,
2019-09-13,08:30,2019-09-13 08:30,3,0,0,0,0,,,,,,,,,,,
2019-09-13,09:00,2019-09-13 09:00,1,0,0,0,0,,,,,,,,,,,
2019-09-13,09:30,2019-09-13 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,10:00,2019-09-13 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,10:30,2019-09-13 10:30,2,0,0,0,0,,,,,,,,,,,
2019-09-13,11:00,2019-09-13 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,11:30,2019-09-13 11:30,0,0,0,1,0,,,,,,,,,,,
2019-09-13,12:00,2019-09-13 12:00,0,1,0,0,1,,,,,,,,,,,
2019-09-13,12:30,2019-09-13 12:30,0,0,0,0,2,,,,,,,,,,,
2019-09-13,13:00,2019-09-13 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,13:30,2019-09-13 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,14:00,2019-09-13 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,14:30,2019-09-13 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,15:00,2019-09-13 15:00,0,1,0,1,0,,,,,,,,,,,
2019-09-13,15:30,2019-09-13 15:30,0,0,0,1,0,,,,,,,,,,,
2019-09-13,16:00,2019-09-13 16:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,16:30,2019-09-13 16:30,1,0,0,0,0,,,,,,,,,,,
2019-09-13,17:00,2019-09-13 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,17:30,2019-09-13 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,18:00,2019-09-13 18:00,0,1,0,0,0,,,,,,,,,,,
2019-09-13,18:30,2019-09-13 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,19:00,2019-09-13 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,19:30,2019-09-13 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,20:00,2019-09-13 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-13,20:30,2019-09-13 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-13,21:00,2019-09-13 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,07:00,2019-09-16 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,07:30,2019-09-16 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,08:00,2019-09-16 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,08:30,2019-09-16 08:30,2,0,0,0,0,,,,,,,,,,,
2019-09-16,09:00,2019-09-16 09:00,1,0,0,0,0,,,,,,,,,,,
2019-09-16,09:30,2019-09-16 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,10:00,2019-09-16 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,10:30,2019-09-16 10:30,0,1,0,0,0,,,,,,,,,,,
2019-09-16,11:00,2019-09-16 11:00,0,1,0,0,0,,,,,,,,,,,
2019-09-16,11:30,2019-09-16 11:30,1,0,0,0,0,,,,,,,,,,,
2019-09-16,12:00,2019-09-16 12:00,0,0,1,0,0,,,,,,,,,,,
2019-09-16,12:30,2019-09-16 12:30,1,0,0,0,0,,,,,,,,,,,
2019-09-16,13:00,2019-09-16 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,13:30,2019-09-16 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,14:00,2019-09-16 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,14:30,2019-09-16 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,15:00,2019-09-16 15:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,15:30,2019-09-16 15:30,0,1,1,1,0,,,,,,,,,,,
2019-09-16,16:00,2019-09-16 16:00,0,1,0,0,0,,,,,,,,,,,
2019-09-16,16:30,2019-09-16 16:30,0,0,2,0,0,,,,,,,,,,,
2019-09-16,17:00,2019-09-16 17:00,0,0,0,1,0,,,,,,,,,,,
2019-09-16,17:30,2019-09-16 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,18:00,2019-09-16 18:00,0,1,0,0,0,,,,,,,,,,,
2019-09-16,18:30,2019-09-16 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,19:00,2019-09-16 19:00,0,0,0,1,0,,,,,,,,,,,
2019-09-16,19:30,2019-09-16 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,20:00,2019-09-16 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-16,20:30,2019-09-16 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-16,21:00,2019-09-16 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,07:00,2019-09-17 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,07:30,2019-09-17 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,08:00,2019-09-17 08:00,1,0,1,0,0,,,,,,,,,,,
2019-09-17,08:30,2019-09-17 08:30,2,0,0,0,0,,,,,,,,,,,
2019-09-17,09:00,2019-09-17 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,09:30,2019-09-17 09:30,1,0,0,0,0,,,,,,,,,,,
2019-09-17,10:00,2019-09-17 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,10:30,2019-09-17 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,11:00,2019-09-17 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,11:30,2019-09-17 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,12:00,2019-09-17 12:00,0,1,0,0,0,,,,,,,,,,,
2019-09-17,12:30,2019-09-17 12:30,0,0,1,1,1,,,,,,,,,,,
2019-09-17,13:00,2019-09-17 13:00,0,0,0,1,1,,,,,,,,,,,
2019-09-17,13:30,2019-09-17 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,14:00,2019-09-17 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,14:30,2019-09-17 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,15:00,2019-09-17 15:00,0,0,0,0,1,,,,,,,,,,,
2019-09-17,15:30,2019-09-17 15:30,0,0,3,0,2,,,,,,,,,,,
2019-09-17,16:00,2019-09-17 16:00,0,0,3,0,1,,,,,,,,,,,
2019-09-17,16:30,2019-09-17 16:30,0,1,1,0,0,,,,,,,,,,,
2019-09-17,17:00,2019-09-17 17:00,0,0,0,1,0,,,,,,,,,,,
2019-09-17,17:30,2019-09-17 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,18:00,2019-09-17 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,18:30,2019-09-17 18:30,0,0,0,0,1,,,,,,,,,,,
2019-09-17,19:00,2019-09-17 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,19:30,2019-09-17 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,20:00,2019-09-17 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-17,20:30,2019-09-17 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-17,21:00,2019-09-17 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,07:00,2019-09-18 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,07:30,2019-09-18 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,08:00,2019-09-18 08:00,1,0,0,0,0,,,,,,,,,,,
2019-09-18,08:30,2019-09-18 08:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,09:00,2019-09-18 09:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,09:30,2019-09-18 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,10:00,2019-09-18 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,10:30,2019-09-18 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,11:00,2019-09-18 11:00,1,0,0,0,0,,,,,,,,,,,
2019-09-18,11:30,2019-09-18 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,12:00,2019-09-18 12:00,1,0,0,0,0,,,,,,,,,,,
2019-09-18,12:30,2019-09-18 12:30,1,0,0,0,0,,,,,,,,,,,
2019-09-18,13:00,2019-09-18 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,13:30,2019-09-18 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,14:00,2019-09-18 14:00,0,0,0,0,2,,,,,,,,,,,
2019-09-18,14:30,2019-09-18 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,15:00,2019-09-18 15:00,0,0,0,0,1,,,,,,,,,,,
2019-09-18,15:30,2019-09-18 15:30,0,1,0,0,0,,,,,,,,,,,
2019-09-18,16:00,2019-09-18 16:00,0,0,2,0,0,,,,,,,,,,,
2019-09-18,16:30,2019-09-18 16:30,0,1,0,1,0,,,,,,,,,,,
2019-09-18,17:00,2019-09-18 17:00,1,1,0,0,0,,,,,,,,,,,
2019-09-18,17:30,2019-09-18 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,18:00,2019-09-18 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,18:30,2019-09-18 18:30,0,0,2,0,0,,,,,,,,,,,
2019-09-18,19:00,2019-09-18 19:00,0,0,1,0,0,,,,,,,,,,,
2019-09-18,19:30,2019-09-18 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,20:00,2019-09-18 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-18,20:30,2019-09-18 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-18,21:00,2019-09-18 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,07:00,2019-09-19 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,07:30,2019-09-19 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,08:00,2019-09-19 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,08:30,2019-09-19 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-19,09:00,2019-09-19 09:00,0,0,1,0,1,,,,,,,,,,,
2019-09-19,09:30,2019-09-19 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,10:00,2019-09-19 10:00,1,0,0,0,1,,,,,,,,,,,
2019-09-19,10:30,2019-09-19 10:30,1,0,0,1,0,,,,,,,,,,,
2019-09-19,11:00,2019-09-19 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,11:30,2019-09-19 11:30,0,0,0,0,1,,,,,,,,,,,
2019-09-19,12:00,2019-09-19 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,12:30,2019-09-19 12:30,2,1,0,0,0,,,,,,,,,,,
2019-09-19,13:00,2019-09-19 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,13:30,2019-09-19 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,14:00,2019-09-19 14:00,1,0,0,0,0,,,,,,,,,,,
2019-09-19,14:30,2019-09-19 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,15:00,2019-09-19 15:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,15:30,2019-09-19 15:30,0,1,0,0,0,,,,,,,,,,,
2019-09-19,16:00,2019-09-19 16:00,0,0,1,0,1,,,,,,,,,,,
2019-09-19,16:30,2019-09-19 16:30,1,0,0,0,0,,,,,,,,,,,
2019-09-19,17:00,2019-09-19 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,17:30,2019-09-19 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,18:00,2019-09-19 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,18:30,2019-09-19 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,19:00,2019-09-19 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,19:30,2019-09-19 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,20:00,2019-09-19 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-19,20:30,2019-09-19 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-19,21:00,2019-09-19 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,07:00,2019-09-20 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,07:30,2019-09-20 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,08:00,2019-09-20 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,08:30,2019-09-20 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-20,09:00,2019-09-20 09:00,2,0,0,0,0,,,,,,,,,,,
2019-09-20,09:30,2019-09-20 09:30,1,0,0,0,0,,,,,,,,,,,
2019-09-20,10:00,2019-09-20 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,10:30,2019-09-20 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,11:00,2019-09-20 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,11:30,2019-09-20 11:30,1,0,0,2,1,,,,,,,,,,,
2019-09-20,12:00,2019-09-20 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,12:30,2019-09-20 12:30,0,0,0,0,1,,,,,,,,,,,
2019-09-20,13:00,2019-09-20 13:00,2,0,0,0,0,,,,,,,,,,,
2019-09-20,13:30,2019-09-20 13:30,0,1,1,0,0,,,,,,,,,,,
2019-09-20,14:00,2019-09-20 14:00,0,1,0,0,0,,,,,,,,,,,
2019-09-20,14:30,2019-09-20 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,15:00,2019-09-20 15:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,15:30,2019-09-20 15:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,16:00,2019-09-20 16:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,16:30,2019-09-20 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,17:00,2019-09-20 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,17:30,2019-09-20 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,18:00,2019-09-20 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,18:30,2019-09-20 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,19:00,2019-09-20 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-20,19:30,2019-09-20 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,20:00,2019-09-20 20:00,0,1,0,0,0,,,,,,,,,,,
2019-09-20,20:30,2019-09-20 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-20,21:00,2019-09-20 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,07:00,2019-09-23 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,07:30,2019-09-23 07:30,1,0,0,0,0,,,,,,,,,,,
2019-09-23,08:00,2019-09-23 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,08:30,2019-09-23 08:30,1,0,0,0,0,,,,,,,,,,,
2019-09-23,09:00,2019-09-23 09:00,0,0,1,0,0,,,,,,,,,,,
2019-09-23,09:30,2019-09-23 09:30,1,0,0,0,0,,,,,,,,,,,
2019-09-23,10:00,2019-09-23 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,10:30,2019-09-23 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-23,11:00,2019-09-23 11:00,0,2,0,0,0,,,,,,,,,,,
2019-09-23,11:30,2019-09-23 11:30,2,0,0,0,0,,,,,,,,,,,
2019-09-23,12:00,2019-09-23 12:00,0,1,0,0,0,,,,,,,,,,,
2019-09-23,12:30,2019-09-23 12:30,1,0,0,0,0,,,,,,,,,,,
2019-09-23,13:00,2019-09-23 13:00,0,0,1,0,1,,,,,,,,,,,
2019-09-23,13:30,2019-09-23 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-23,14:00,2019-09-23 14:00,1,0,0,0,0,,,,,,,,,,,
2019-09-23,14:30,2019-09-23 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-23,15:00,2019-09-23 15:00,0,0,0,1,0,,,,,,,,,,,
2019-09-23,15:30,2019-09-23 15:30,0,1,0,1,0,,,,,,,,,,,
2019-09-23,16:00,2019-09-23 16:00,0,1,1,0,2,,,,,,,,,,,
2019-09-23,16:30,2019-09-23 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-23,17:00,2019-09-23 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,17:30,2019-09-23 17:30,0,0,1,0,0,,,,,,,,,,,
2019-09-23,18:00,2019-09-23 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,18:30,2019-09-23 18:30,0,0,0,1,0,,,,,,,,,,,
2019-09-23,19:00,2019-09-23 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-23,19:30,2019-09-23 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-23,20:00,2019-09-23 20:00,0,0,1,0,0,,,,,,,,,,,
2019-09-23,20:30,2019-09-23 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-23,21:00,2019-09-23 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,07:00,2019-09-24 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,07:30,2019-09-24 07:30,1,0,0,0,0,,,,,,,,,,,
2019-09-24,08:00,2019-09-24 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,08:30,2019-09-24 08:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,09:00,2019-09-24 09:00,1,0,0,0,0,,,,,,,,,,,
2019-09-24,09:30,2019-09-24 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,10:00,2019-09-24 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,10:30,2019-09-24 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,11:00,2019-09-24 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,11:30,2019-09-24 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,12:00,2019-09-24 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,12:30,2019-09-24 12:30,0,2,0,0,0,,,,,,,,,,,
2019-09-24,13:00,2019-09-24 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,13:30,2019-09-24 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,14:00,2019-09-24 14:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,14:30,2019-09-24 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,15:00,2019-09-24 15:00,0,0,0,1,0,,,,,,,,,,,
2019-09-24,15:30,2019-09-24 15:30,0,1,0,0,0,,,,,,,,,,,
2019-09-24,16:00,2019-09-24 16:00,0,0,0,1,0,,,,,,,,,,,
2019-09-24,16:30,2019-09-24 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,17:00,2019-09-24 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,17:30,2019-09-24 17:30,0,0,0,0,1,,,,,,,,,,,
2019-09-24,18:00,2019-09-24 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,18:30,2019-09-24 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,19:00,2019-09-24 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,19:30,2019-09-24 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,20:00,2019-09-24 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-24,20:30,2019-09-24 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-24,21:00,2019-09-24 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,07:00,2019-09-25 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,07:30,2019-09-25 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,08:00,2019-09-25 08:00,2,0,0,0,0,,,,,,,,,,,
2019-09-25,08:30,2019-09-25 08:30,2,0,0,0,0,,,,,,,,,,,
2019-09-25,09:00,2019-09-25 09:00,1,0,0,0,0,,,,,,,,,,,
2019-09-25,09:30,2019-09-25 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,10:00,2019-09-25 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,10:30,2019-09-25 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,11:00,2019-09-25 11:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,11:30,2019-09-25 11:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,12:00,2019-09-25 12:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,12:30,2019-09-25 12:30,1,1,0,0,0,,,,,,,,,,,
2019-09-25,13:00,2019-09-25 13:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,13:30,2019-09-25 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,14:00,2019-09-25 14:00,1,0,0,0,0,,,,,,,,,,,
2019-09-25,14:30,2019-09-25 14:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,15:00,2019-09-25 15:00,0,0,0,0,1,,,,,,,,,,,
2019-09-25,15:30,2019-09-25 15:30,0,1,0,0,1,,,,,,,,,,,
2019-09-25,16:00,2019-09-25 16:00,0,0,1,0,1,,,,,,,,,,,
2019-09-25,16:30,2019-09-25 16:30,0,1,0,1,0,,,,,,,,,,,
2019-09-25,17:00,2019-09-25 17:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,17:30,2019-09-25 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,18:00,2019-09-25 18:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,18:30,2019-09-25 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,19:00,2019-09-25 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,19:30,2019-09-25 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,20:00,2019-09-25 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-25,20:30,2019-09-25 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-25,21:00,2019-09-25 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-26,07:00,2019-09-26 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-26,07:30,2019-09-26 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,08:00,2019-09-26 08:00,0,0,1,0,0,,,,,,,,,,,
2019-09-26,08:30,2019-09-26 08:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,09:00,2019-09-26 09:00,0,0,1,0,0,,,,,,,,,,,
2019-09-26,09:30,2019-09-26 09:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,10:00,2019-09-26 10:00,0,0,0,0,0,,,,,,,,,,,
2019-09-26,10:30,2019-09-26 10:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,11:00,2019-09-26 11:00,0,0,0,0,1,,,,,,,,,,,
2019-09-26,11:30,2019-09-26 11:30,0,1,0,0,0,,,,,,,,,,,
2019-09-26,12:00,2019-09-26 12:00,1,0,0,0,0,,,,,,,,,,,
2019-09-26,12:30,2019-09-26 12:30,1,0,0,0,0,,,,,,,,,,,
2019-09-26,13:00,2019-09-26 13:00,1,0,0,0,0,,,,,,,,,,,
2019-09-26,13:30,2019-09-26 13:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,14:00,2019-09-26 14:00,0,1,0,0,0,,,,,,,,,,,
2019-09-26,14:30,2019-09-26 14:30,0,0,0,1,0,,,,,,,,,,,
2019-09-26,15:00,2019-09-26 15:00,0,0,0,1,0,,,,,,,,,,,
2019-09-26,15:30,2019-09-26 15:30,0,0,1,0,1,,,,,,,,,,,
2019-09-26,16:00,2019-09-26 16:00,0,0,0,0,1,,,,,,,,,,,
2019-09-26,16:30,2019-09-26 16:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,17:00,2019-09-26 17:00,0,1,0,0,0,,,,,,,,,,,
2019-09-26,17:30,2019-09-26 17:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,18:00,2019-09-26 18:00,0,0,0,1,0,,,,,,,,,,,
2019-09-26,18:30,2019-09-26 18:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,19:00,2019-09-26 19:00,0,0,0,0,0,,,,,,,,,,,
2019-09-26,19:30,2019-09-26 19:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,20:00,2019-09-26 20:00,0,0,0,0,0,,,,,,,,,,,
2019-09-26,20:30,2019-09-26 20:30,0,0,0,0,0,,,,,,,,,,,
2019-09-26,21:00,2019-09-26 21:00,0,0,0,0,0,,,,,,,,,,,
2019-09-27,07:00,2019-09-27 07:00,0,0,0,0,0,,,,,,,,,,,
2019-09-27,07:30,2019-09-27 07:30,0,0,0,0,0,,,,,,,,,,,
2019-09-27,08:00,2019-09-27 08:00,0,0,0,0,0,,,,,,,,,,,
2019-09-27,08:30,2019-09-27 08:30,0,0,0,0,0,,,,,,,,,,,
