date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,weather_condition,temperature_normalized,humidity_normalized,wind_speed_normalized,pressure_normalized,count_1204,count_0412,count_1211
24/8/2019,07:00,24/8/2019 07:00,7,7,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-1.141778824,0.638430667,-0.387006922,-0.202877594,0,0,0
24/8/2019,08:00,24/8/2019 08:00,7,8,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.638430667,-0.656475264,0.107013252,0,0,0
24/8/2019,09:00,24/8/2019 09:00,7,9,3,8,236,24,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.405689813,0.360434729,0.421398102,0.107013252,0,0,0
24/8/2019,10:00,24/8/2019 10:00,7,10,3,8,236,24,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,0.08243879,-0.117538581,0.107013252,0,0,0
24/8/2019,11:00,24/8/2019 11:00,7,11,3,8,236,24,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,0.08243879,0.960334785,0.107013252,0,0,0
24/8/2019,12:00,24/8/2019 12:00,7,12,3,8,236,24,34,YES,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,0.960334785,-0.202877594,0,0,0
24/8/2019,13:00,24/8/2019 13:00,7,13,3,8,236,24,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,0.421398102,-0.51276844,0,0,0
24/8/2019,14:00,24/8/2019 14:00,7,14,3,8,236,24,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,0.960334785,-0.822659286,0,0,0
24/8/2019,15:00,24/8/2019 15:00,7,15,3,8,236,24,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,1.229803127,-1.132550132,0,0,0
24/8/2019,16:00,24/8/2019 16:00,7,16,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,0.421398102,-1.132550132,0,0,0
24/8/2019,17:00,24/8/2019 17:00,7,17,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Rain,-0.405689813,0.360434729,2.307676492,-1.132550132,0,0,0
24/8/2019,18:00,24/8/2019 18:00,7,18,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Light Rain,-1.325801076,1.680915436,-0.117538581,-0.822659286,0,0,0
24/8/2019,19:00,24/8/2019 19:00,7,19,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,1.680915436,-0.387006922,-0.822659286,0,0,0
24/8/2019,20:00,24/8/2019 20:00,7,20,3,8,236,24,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,1.680915436,-0.387006922,-0.51276844,0,0,0
25/8/2019,07:00,25/8/2019 07:00,1,7,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-1.141778824,1.333420513,-0.656475264,-0.51276844,0,0,0
25/8/2019,08:00,25/8/2019 08:00,1,8,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.98592559,-0.656475264,-0.202877594,0,0,0
25/8/2019,09:00,25/8/2019 09:00,1,9,3,8,237,25,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.405689813,0.638430667,-0.117538581,-0.202877594,0,0,0
25/8/2019,10:00,25/8/2019 10:00,1,10,3,8,237,25,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.037645308,0.360434729,-0.925943605,0.107013252,0,0,0
25/8/2019,11:00,25/8/2019 11:00,1,11,3,8,237,25,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.037645308,0.08243879,0.151929761,-0.202877594,0,0,0
25/8/2019,12:00,25/8/2019 12:00,1,12,3,8,237,25,34,YES,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,0.514421449,-0.404054102,0.960334785,-0.51276844,0,0,0
25/8/2019,13:00,25/8/2019 13:00,1,13,3,8,237,25,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,0.514421449,-0.404054102,1.229803127,-0.822659286,0,0,0
25/8/2019,14:00,25/8/2019 14:00,1,14,3,8,237,25,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,0.514421449,-0.404054102,1.229803127,-1.132550132,0,0,0
25/8/2019,15:00,25/8/2019 15:00,1,15,3,8,237,25,34,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,0.08243879,2.038208151,-1.132550132,0,0,0
25/8/2019,16:00,25/8/2019 16:00,1,16,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,0.08243879,0.151929761,-1.442440978,0,0,0
25/8/2019,17:00,25/8/2019 17:00,1,17,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,0.08243879,1.499271468,-1.442440978,0,0,0
25/8/2019,18:00,25/8/2019 18:00,1,18,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Rain,-1.693845581,2.028410359,2.307676492,-1.132550132,0,0,0
25/8/2019,19:00,25/8/2019 19:00,1,19,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Light Rain,-1.325801076,1.680915436,-0.925943605,-0.822659286,0,0,0
25/8/2019,20:00,25/8/2019 20:00,1,20,3,8,237,25,34,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Light Rain,-1.325801076,1.680915436,-1.464880288,-0.822659286,0,0,0
26/8/2019,07:00,26/8/2019 07:00,2,7,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.693845581,1.680915436,0.421398102,-0.202877594,0,0,1
26/8/2019,09:00,26/8/2019 09:00,2,9,3,8,238,26,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,1.333420513,1.229803127,0.107013252,3,0,1
26/8/2019,16:00,26/8/2019 16:00,2,16,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,-1.141778824,0.98592559,1.229803127,0.107013252,0,0,1
26/8/2019,08:00,26/8/2019 08:00,2,8,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.638430667,1.499271468,0.107013252,0,0,0
26/8/2019,10:00,26/8/2019 10:00,2,10,3,8,238,26,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.773734319,0.638430667,1.229803127,-0.202877594,0,0,0
26/8/2019,11:00,26/8/2019 11:00,2,11,3,8,238,26,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.08243879,1.229803127,-0.202877594,0,1,0
26/8/2019,12:00,26/8/2019 12:00,2,12,3,8,238,26,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,0.330399197,-0.195557148,1.768739809,-0.822659286,1,0,0
26/8/2019,13:00,26/8/2019 13:00,2,13,3,8,238,26,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,-0.195557148,1.768739809,-0.822659286,0,1,0
26/8/2019,14:00,26/8/2019 14:00,2,14,3,8,238,26,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-0.037645308,0.08243879,1.499271468,-1.132550132,0,0,0
26/8/2019,15:00,26/8/2019 15:00,2,15,3,8,238,26,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-0.405689813,0.638430667,1.229803127,-1.132550132,0,0,0
26/8/2019,17:00,26/8/2019 17:00,2,17,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Rain,-1.141778824,1.333420513,0.421398102,-0.822659286,0,0,0
26/8/2019,18:00,26/8/2019 18:00,2,18,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Rain,-2.061890086,2.445404267,0.421398102,-0.822659286,0,0,0
26/8/2019,19:00,26/8/2019 19:00,2,19,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.325801076,1.680915436,0.151929761,-0.822659286,0,0,0
26/8/2019,20:00,26/8/2019 20:00,2,20,3,8,238,26,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,1.680915436,0.151929761,-0.51276844,0,0,0
27/8/2019,07:00,27/8/2019 07:00,3,7,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.693845581,1.263921528,-0.925943605,-0.51276844,0,0,1
27/8/2019,16:00,27/8/2019 16:00,3,16,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-1.141778824,0.98592559,-0.925943605,-0.202877594,0,0,1
27/8/2019,08:00,27/8/2019 08:00,3,8,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.360434729,-0.117538581,-0.202877594,2,0,0
27/8/2019,09:00,27/8/2019 09:00,3,9,3,8,239,27,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-0.773734319,0.360434729,0.421398102,-0.202877594,2,0,0
27/8/2019,10:00,27/8/2019 10:00,3,10,3,8,239,27,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.360434729,-0.656475264,-0.202877594,0,0,0
27/8/2019,11:00,27/8/2019 11:00,3,11,3,8,239,27,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,-0.037645308,-0.195557148,1.499271468,-0.202877594,0,0,0
27/8/2019,12:00,27/8/2019 12:00,3,12,3,8,239,27,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,-0.037645308,-0.195557148,1.499271468,-0.51276844,0,1,0
27/8/2019,13:00,27/8/2019 13:00,3,13,3,8,239,27,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,0.960334785,-0.822659286,1,0,0
27/8/2019,14:00,27/8/2019 14:00,3,14,3,8,239,27,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.404054102,1.768739809,-1.442440978,0,0,0
27/8/2019,15:00,27/8/2019 15:00,3,15,3,8,239,27,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.404054102,2.307676492,-1.442440978,0,1,0
27/8/2019,17:00,27/8/2019 17:00,3,17,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.037645308,-0.195557148,1.768739809,-1.442440978,0,1,0
27/8/2019,18:00,27/8/2019 18:00,3,18,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.037645308,-0.195557148,0.960334785,-1.442440978,0,0,0
27/8/2019,19:00,27/8/2019 19:00,3,19,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.405689813,0.08243879,0.960334785,-1.132550132,0,0,0
27/8/2019,20:00,27/8/2019 20:00,3,20,3,8,239,27,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.405689813,-0.195557148,0.151929761,-1.132550132,0,0,0
28/8/2019,07:00,28/8/2019 07:00,4,7,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Rain,-1.325801076,0.98592559,0.151929761,-0.202877594,2,0,1
28/8/2019,12:00,28/8/2019 12:00,4,12,3,8,240,28,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,0.638430667,-0.925943605,-0.202877594,0,0,1
28/8/2019,08:00,28/8/2019 08:00,4,8,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.405689813,0.08243879,-0.387006922,-0.202877594,0,0,0
28/8/2019,09:00,28/8/2019 09:00,4,9,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,-0.195557148,0.421398102,-0.202877594,0,0,0
28/8/2019,10:00,28/8/2019 10:00,4,10,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.404054102,0.421398102,-0.202877594,0,0,0
28/8/2019,11:00,28/8/2019 11:00,4,11,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.514421449,-0.404054102,0.960334785,-0.51276844,2,0,0
28/8/2019,13:00,28/8/2019 13:00,4,13,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.404054102,0.421398102,-0.822659286,0,0,0
28/8/2019,14:00,28/8/2019 14:00,4,14,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.514421449,-0.68205004,0.421398102,-1.132550132,2,0,0
28/8/2019,15:00,28/8/2019 15:00,4,15,3,8,240,28,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.514421449,-0.68205004,0.960334785,-1.442440978,1,0,0
28/8/2019,16:00,28/8/2019 16:00,4,16,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.882465954,-0.890546994,-0.387006922,-1.752331824,0,1,0
28/8/2019,17:00,28/8/2019 17:00,4,17,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.882465954,-0.890546994,0.421398102,-1.752331824,0,0,0
28/8/2019,18:00,28/8/2019 18:00,4,18,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,0.08243879,2.038208151,-1.442440978,0,0,0
28/8/2019,19:00,28/8/2019 19:00,4,19,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,0.98592559,0.960334785,-1.132550132,0,0,0
28/8/2019,20:00,28/8/2019 20:00,4,20,3,8,240,28,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,0.98592559,0.151929761,-0.822659286,0,0,0
29/8/2019,07:00,29/8/2019 07:00,5,7,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,0.98592559,-0.656475264,-0.822659286,0,0,1
29/8/2019,08:00,29/8/2019 08:00,5,8,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,0.638430667,0.151929761,-0.51276844,0,0,1
29/8/2019,09:00,29/8/2019 09:00,5,9,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-1.141778824,0.98592559,0.421398102,-0.51276844,0,0,0
29/8/2019,10:00,29/8/2019 10:00,5,10,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.638430667,1.229803127,-0.822659286,0,0,0
29/8/2019,11:00,29/8/2019 11:00,5,11,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.360434729,0.960334785,-0.822659286,1,0,0
29/8/2019,12:00,29/8/2019 12:00,5,12,3,8,241,29,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,-0.195557148,1.229803127,-0.822659286,0,0,0
29/8/2019,13:00,29/8/2019 13:00,5,13,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,0.08243879,1.229803127,-1.132550132,0,0,0
29/8/2019,14:00,29/8/2019 14:00,5,14,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.404054102,0.960334785,-1.442440978,0,0,0
29/8/2019,15:00,29/8/2019 15:00,5,15,3,8,241,29,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,0.421398102,-1.752331824,0,1,0
29/8/2019,16:00,29/8/2019 16:00,5,16,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,0.514421449,-0.404054102,1.229803127,-2.06222267,0,1,0
29/8/2019,17:00,29/8/2019 17:00,5,17,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,0.330399197,-0.195557148,0.151929761,-2.06222267,0,0,0
29/8/2019,18:00,29/8/2019 18:00,5,18,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,0.330399197,-0.404054102,0.421398102,-2.06222267,1,1,0
29/8/2019,19:00,29/8/2019 19:00,5,19,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.360434729,1.499271468,-1.752331824,0,1,0
29/8/2019,20:00,29/8/2019 20:00,5,20,3,8,241,29,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.360434729,1.229803127,-1.752331824,0,0,0
30/8/2019,07:00,30/8/2019 07:00,6,7,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-1.325801076,1.333420513,0.421398102,-2.06222267,0,0,1
30/8/2019,20:00,30/8/2019 20:00,6,20,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Fair,-1.141778824,0.638430667,0.960334785,-2.06222267,0,0,1
30/8/2019,08:00,30/8/2019 08:00,6,8,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,-1.693845581,1.680915436,1.499271468,-1.752331824,6,0,0
30/8/2019,09:00,30/8/2019 09:00,6,9,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Mostly Cloudy,-1.325801076,1.333420513,-0.117538581,-1.752331824,1,0,0
30/8/2019,10:00,30/8/2019 10:00,6,10,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.325801076,1.680915436,-0.117538581,-1.752331824,1,0,0
30/8/2019,11:00,30/8/2019 11:00,6,11,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.141778824,1.333420513,-0.117538581,-1.752331824,1,0,0
30/8/2019,12:00,30/8/2019 12:00,6,12,3,8,242,30,35,YES,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.141778824,1.333420513,0.421398102,-2.06222267,0,0,0
30/8/2019,13:00,30/8/2019 13:00,6,13,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.141778824,1.333420513,0.421398102,-2.372113516,0,0,0
30/8/2019,14:00,30/8/2019 14:00,6,14,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.141778824,1.333420513,0.421398102,-2.372113516,0,0,0
30/8/2019,15:00,30/8/2019 15:00,6,15,3,8,242,30,35,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.141778824,1.333420513,0.421398102,-2.682004361,1,1,0
30/8/2019,16:00,30/8/2019 16:00,6,16,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,1.333420513,-0.117538581,-2.682004361,0,0,0
30/8/2019,17:00,30/8/2019 17:00,6,17,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,1.333420513,-0.387006922,-2.682004361,0,0,0
30/8/2019,18:00,30/8/2019 18:00,6,18,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,1.333420513,-0.387006922,-2.372113516,0,0,0
30/8/2019,19:00,30/8/2019 19:00,6,19,3,8,242,30,35,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Light Rain,-1.141778824,1.333420513,-0.925943605,-2.06222267,0,0,0
31/8/2019,07:00,31/8/2019 07:00,7,7,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-1.325801076,1.333420513,-0.925943605,-1.752331824,0,0,0
31/8/2019,08:00,31/8/2019 08:00,7,8,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Mostly Cloudy,-1.141778824,1.333420513,-0.387006922,-1.442440978,0,0,0
31/8/2019,09:00,31/8/2019 09:00,7,9,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.638430667,0.151929761,-1.132550132,0,0,0
31/8/2019,10:00,31/8/2019 10:00,7,10,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.638430667,0.151929761,-1.132550132,0,0,0
31/8/2019,11:00,31/8/2019 11:00,7,11,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.037645308,0.08243879,1.229803127,-1.132550132,0,0,0
31/8/2019,12:00,31/8/2019 12:00,7,12,3,8,243,31,35,YES,NO,WEEKEND,NORMAL,NORMAL,2019/1,Light Rain,-0.773734319,0.638430667,1.768739809,-1.132550132,0,0,0
31/8/2019,13:00,31/8/2019 13:00,7,13,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.773734319,0.638430667,1.499271468,-1.442440978,0,0,0
31/8/2019,14:00,31/8/2019 14:00,7,14,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.360434729,1.768739809,-1.442440978,0,0,0
31/8/2019,15:00,31/8/2019 15:00,7,15,3,8,243,31,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.08243879,0.960334785,-1.752331824,0,0,0
31/8/2019,16:00,31/8/2019 16:00,7,16,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.773734319,0.98592559,0.151929761,-1.752331824,0,0,0
31/8/2019,17:00,31/8/2019 17:00,7,17,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.98592559,-0.117538581,-1.752331824,0,0,0
31/8/2019,18:00,31/8/2019 18:00,7,18,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.98592559,-0.117538581,-1.752331824,0,0,0
31/8/2019,19:00,31/8/2019 19:00,7,19,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-1.141778824,1.333420513,0.421398102,-1.442440978,0,0,0
31/8/2019,20:00,31/8/2019 20:00,7,20,3,8,243,31,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-1.141778824,1.333420513,0.151929761,-1.442440978,0,0,0
1/9/2019,07:00,1/9/2019 07:00,1,7,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.693845581,2.028410359,-0.656475264,-0.202877594,0,0,0
1/9/2019,08:00,1/9/2019 08:00,1,8,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-1.141778824,1.333420513,0.960334785,-0.202877594,0,0,0
1/9/2019,09:00,1/9/2019 09:00,1,9,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.773734319,0.98592559,1.229803127,0.107013252,0,0,0
1/9/2019,10:00,1/9/2019 10:00,1,10,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.405689813,0.638430667,0.151929761,0.107013252,0,0,0
1/9/2019,11:00,1/9/2019 11:00,1,11,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Fair,-0.037645308,0.360434729,-0.387006922,0.107013252,0,0,0
1/9/2019,12:00,1/9/2019 12:00,1,12,3,9,244,1,35,YES,NO,WEEKEND,NORMAL,NORMAL,2019/1,Light Rain,-0.037645308,0.360434729,1.229803127,-0.202877594,0,0,0
1/9/2019,13:00,1/9/2019 13:00,1,13,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,-0.195557148,-0.117538581,-0.51276844,0,0,0
1/9/2019,14:00,1/9/2019 14:00,1,14,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.330399197,0.08243879,0.151929761,-0.822659286,0,0,0
1/9/2019,15:00,1/9/2019 15:00,1,15,3,9,244,1,35,NO,YES,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,0.514421449,-0.126058164,0.151929761,-1.132550132,0,0,0
1/9/2019,16:00,1/9/2019 16:00,1,16,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Light Rain with Thunder,-1.693845581,2.028410359,1.499271468,-1.132550132,0,0,0
1/9/2019,17:00,1/9/2019 17:00,1,17,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,1.680915436,0.421398102,-1.132550132,0,0,0
1/9/2019,18:00,1/9/2019 18:00,1,18,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,2.028410359,-0.387006922,-0.822659286,0,0,0
1/9/2019,19:00,1/9/2019 19:00,1,19,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,2.028410359,-0.925943605,-0.822659286,0,0,0
1/9/2019,20:00,1/9/2019 20:00,1,20,3,9,244,1,35,NO,NO,WEEKEND,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,1.680915436,-0.656475264,-0.51276844,0,0,0
2/9/2019,07:00,2/9/2019 07:00,2,7,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.325801076,1.333420513,-0.656475264,-0.202877594,0,0,1
2/9/2019,08:00,2/9/2019 08:00,2,8,3,9,245,2,36,NO,NO,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,0.98592559,-0.656475264,0.107013252,2,0,0
2/9/2019,09:00,2/9/2019 09:00,2,9,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-1.141778824,0.98592559,-0.117538581,0.107013252,0,0,0
2/9/2019,10:00,2/9/2019 10:00,2,10,3,9,245,2,36,NO,YES,WEEKDAY,NORMAL,NORMAL,2019/1,Partly Cloudy,-0.405689813,0.360434729,0.421398102,0.107013252,1,0,0
