academic_calendar,day_of_week,course_id,class_start_time,class_end_time,FLOORED_class_start_time,CEILED_class_end_time,enrolled_students_amount
2018/2 semester,5,0201125,13:00,16:00,13:00,16:00,53
2018/2 semester,5,0201127,9:00,12:00,9:00,12:00,30
2018/2 semester,5,0201130,9:00,11:00,9:00,11:00,57
2018/2 semester,5,0201130,11:00,12:00,11:00,12:00,57
2018/2 semester,5,0201130,9:00,11:00,9:00,11:00,46
2018/2 semester,5,0201130,11:00,12:00,11:00,12:00,46
2018/2 semester,5,0201171,9:00,12:00,9:00,12:00,43
2018/2 semester,3,0201255,13:00,16:00,13:00,16:00,96
2018/2 semester,6,2100111,9:30,12:30,9:00,13:00,413
2018/2 semester,3,2100604,13:00,16:00,13:00,16:00,6
2018/2 semester,5,2100605,13:00,16:00,13:00,16:00,5
2018/2 semester,2,2100606,13:00,16:00,13:00,16:00,4
2018/2 semester,4,2100791,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2100792,13:00,16:00,13:00,16:00,15
2018/2 semester,4,2100793,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2100794,13:00,16:00,13:00,16:00,3
2018/2 semester,4,2100894,13:00,16:00,13:00,16:00,7
2018/2 semester,2,2101202,11:00,12:30,11:00,13:00,36
2018/2 semester,2,2101202,11:00,12:30,11:00,13:00,40
2018/2 semester,2,2101202,11:00,12:30,11:00,13:00,40
2018/2 semester,4,2101202,11:00,12:30,11:00,13:00,36
2018/2 semester,4,2101202,11:00,12:30,11:00,13:00,40
2018/2 semester,4,2101202,11:00,12:30,11:00,13:00,40
2018/2 semester,3,2101253,8:30,10:00,8:00,10:00,101
2018/2 semester,5,2101253,8:30,10:00,8:00,10:00,101
2018/2 semester,5,2101254,10:00,12:00,10:00,12:00,104
2018/2 semester,3,2101302,13:30,16:30,13:00,17:00,26
2018/2 semester,4,2101302,13:30,16:30,13:00,17:00,22
2018/2 semester,5,2101302,13:30,16:30,13:00,17:00,26
2018/2 semester,2,2101307,13:30,16:30,13:00,17:00,20
2018/2 semester,5,2101307,13:30,16:30,13:00,17:00,20
2018/2 semester,3,2101307,9:30,11:00,9:00,11:00,13
2018/2 semester,3,2101307,13:30,16:30,13:00,17:00,13
2018/2 semester,2,2101307,13:30,16:30,13:00,17:00,19
2018/2 semester,4,2101307,13:30,16:30,13:00,17:00,19
2018/2 semester,3,2101307,9:30,11:00,9:00,11:00,4
2018/2 semester,4,2101307,13:30,16:30,13:00,17:00,4
2018/2 semester,2,2101307,13:30,16:30,13:00,17:00,19
2018/2 semester,5,2101307,13:30,16:30,13:00,17:00,19
2018/2 semester,3,2101307,9:30,11:00,9:00,11:00,18
2018/2 semester,4,2101307,13:30,16:30,13:00,17:00,18
2018/2 semester,5,2101307,9:30,11:00,9:00,11:00,13
2018/2 semester,5,2101307,9:30,11:00,9:00,11:00,4
2018/2 semester,5,2101307,9:30,11:00,9:00,11:00,18
2018/2 semester,3,2101310,11:00,12:30,11:00,13:00,9
2018/2 semester,5,2101310,11:00,12:30,11:00,13:00,9
2018/2 semester,3,2101312,11:00,12:30,11:00,13:00,56
2018/2 semester,3,2101312,11:00,12:30,11:00,13:00,60
2018/2 semester,5,2101312,11:00,12:30,11:00,13:00,56
2018/2 semester,5,2101312,11:00,12:30,11:00,13:00,60
2018/2 semester,2,2101321,8:00,9:30,8:00,10:00,5
2018/2 semester,4,2101321,8:00,9:30,8:00,10:00,5
2018/2 semester,6,2101335,14:00,16:00,14:00,16:00,41
2018/2 semester,6,2101335,14:00,16:00,14:00,16:00,55
2018/2 semester,6,2101338,8:00,10:00,8:00,10:00,55
2018/2 semester,6,2101338,10:00,13:00,10:00,13:00,55
2018/2 semester,6,2101338,8:00,10:00,8:00,10:00,43
2018/2 semester,6,2101338,10:00,13:00,10:00,13:00,43
2018/2 semester,2,2101344,9:30,11:00,9:00,11:00,23
2018/2 semester,4,2101344,9:30,11:00,9:00,11:00,23
2018/2 semester,2,2101421,9:30,11:00,9:00,11:00,60
2018/2 semester,2,2101421,9:30,11:00,9:00,11:00,48
2018/2 semester,4,2101421,9:30,11:00,9:00,11:00,60
2018/2 semester,4,2101421,9:30,11:00,9:00,11:00,48
2018/2 semester,3,2101454,9:30,11:00,9:00,11:00,56
2018/2 semester,3,2101454,9:30,11:00,9:00,11:00,45
2018/2 semester,5,2101454,9:30,11:00,9:00,11:00,56
2018/2 semester,5,2101454,9:30,11:00,9:00,11:00,45
2018/2 semester,3,2101461,11:00,12:00,11:00,12:00,17
2018/2 semester,3,2101461,13:30,16:30,13:00,17:00,17
2018/2 semester,5,2101461,11:00,12:00,11:00,12:00,17
2018/2 semester,2,2101464,13:30,15:30,13:00,16:00,4
2018/2 semester,2,2101464,15:30,16:30,15:00,17:00,4
2018/2 semester,2,2101495,13:30,16:30,13:00,17:00,0
2018/2 semester,4,2101510,13:30,16:30,13:00,17:00,0
2018/2 semester,4,2101524,13:00,16:00,13:00,16:00,6
2018/2 semester,3,2101551,13:00,16:00,13:00,16:00,6
2018/2 semester,3,2101556,13:00,16:00,13:00,16:00,93
2018/2 semester,2,2101559,13:00,16:00,13:00,16:00,15
2018/2 semester,6,2101580,13:00,16:00,13:00,16:00,29
2018/2 semester,4,2101590,9:00,12:00,9:00,12:00,26
2018/2 semester,3,2101601,13:00,16:00,13:00,16:00,10
2018/2 semester,3,2101606,10:30,12:00,10:00,12:00,17
2018/2 semester,5,2101606,10:30,12:00,10:00,12:00,17
2018/2 semester,3,2101611,9:00,10:30,9:00,11:00,9
2018/2 semester,5,2101611,9:00,10:30,9:00,11:00,9
2018/2 semester,2,2101614,9:30,11:00,9:00,11:00,16
2018/2 semester,4,2101614,9:30,11:00,9:00,11:00,16
2018/2 semester,2,2101618,13:30,16:30,13:00,17:00,11
2018/2 semester,3,2101621,10:30,12:00,10:00,12:00,10
2018/2 semester,5,2101621,10:30,12:00,10:00,12:00,10
2018/2 semester,6,2101624,9:00,12:00,9:00,12:00,5
2018/2 semester,6,2101639,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2101644,9:00,12:00,9:00,12:00,16
2018/2 semester,4,2101649,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2101662,9:00,12:00,9:00,12:00,8
2018/2 semester,3,2101668,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2101691,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2101695,9:00,12:00,9:00,12:00,4
2018/2 semester,3,2101698,9:00,12:00,9:00,12:00,14
2018/2 semester,4,2101793,13:30,16:30,13:00,17:00,20
2018/2 semester,4,2101793,13:30,16:30,13:00,17:00,20
2018/2 semester,4,2101793,13:30,16:30,13:00,17:00,20
2018/2 semester,6,2101793,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2101793,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2101793,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2101793,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2101793,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2101793,13:00,16:00,13:00,16:00,9
2018/2 semester,5,2101793,13:00,16:00,13:00,16:00,11
2018/2 semester,5,2101793,13:00,16:00,13:00,16:00,11
2018/2 semester,5,2101793,13:00,16:00,13:00,16:00,11
2018/2 semester,4,2101794,13:30,16:30,13:00,17:00,30
2018/2 semester,6,2101794,13:00,16:00,13:00,16:00,8
2018/2 semester,6,2101794,13:00,16:00,13:00,16:00,13
2018/2 semester,5,2101794,13:00,16:00,13:00,16:00,25
2018/2 semester,5,2101800,13:30,16:30,13:00,17:00,3
2018/2 semester,6,2101801,9:00,12:00,9:00,12:00,5
2018/2 semester,6,2101810,9:00,12:00,9:00,12:00,4
2018/2 semester,2,2101820,13:00,16:00,13:00,16:00,0
2018/2 semester,6,2101824,13:00,16:00,13:00,16:00,7
2018/2 semester,3,2101833,8:30,10:00,8:00,10:00,0
2018/2 semester,5,2101833,8:30,10:00,8:00,10:00,0
2018/2 semester,3,2101835,8:30,10:00,8:00,10:00,10
2018/2 semester,5,2101835,8:30,10:00,8:00,10:00,10
2018/2 semester,4,2101871,13:00,16:00,13:00,16:00,8
2018/2 semester,4,2101894,13:30,16:30,13:00,17:00,21
2018/2 semester,6,2101894,13:00,16:00,13:00,16:00,6
2018/2 semester,6,2101894,13:00,16:00,13:00,16:00,3
2018/2 semester,6,2101894,13:00,16:00,13:00,16:00,8
2018/2 semester,3,2102201,11:00,12:30,11:00,13:00,11
2018/2 semester,5,2102201,11:00,12:30,11:00,13:00,11
2018/2 semester,2,2102202,9:30,11:00,9:00,11:00,44
2018/2 semester,2,2102202,9:30,11:00,9:00,11:00,40
2018/2 semester,2,2102202,9:30,11:00,9:00,11:00,36
2018/2 semester,4,2102202,9:30,11:00,9:00,11:00,44
2018/2 semester,4,2102202,9:30,11:00,9:00,11:00,40
2018/2 semester,4,2102202,9:30,11:00,9:00,11:00,36
2018/2 semester,6,2102203,13:00,16:00,13:00,16:00,7
2018/2 semester,2,2102213,11:00,12:30,11:00,13:00,5
2018/2 semester,4,2102213,14:00,17:00,14:00,17:00,5
2018/2 semester,4,2102213,11:00,12:30,11:00,13:00,5
2018/2 semester,3,2102214,9:30,11:00,9:00,11:00,45
2018/2 semester,2,2102214,15:00,16:00,15:00,16:00,45
2018/2 semester,3,2102214,9:30,11:00,9:00,11:00,39
2018/2 semester,3,2102214,15:00,16:00,15:00,16:00,39
2018/2 semester,3,2102214,9:30,11:00,9:00,11:00,35
2018/2 semester,5,2102214,15:00,16:00,15:00,16:00,35
2018/2 semester,5,2102214,9:30,11:00,9:00,11:00,45
2018/2 semester,5,2102214,9:30,11:00,9:00,11:00,39
2018/2 semester,5,2102214,9:30,11:00,9:00,11:00,35
2018/2 semester,3,2102222,11:00,12:30,11:00,13:00,40
2018/2 semester,3,2102222,11:00,12:30,11:00,13:00,21
2018/2 semester,3,2102222,11:00,12:30,11:00,13:00,40
2018/2 semester,5,2102222,11:00,12:30,11:00,13:00,40
2018/2 semester,5,2102222,11:00,12:30,11:00,13:00,21
2018/2 semester,5,2102222,11:00,12:30,11:00,13:00,40
2018/2 semester,2,2102253,11:00,12:30,11:00,13:00,30
2018/2 semester,2,2102253,14:00,17:00,14:00,17:00,30
2018/2 semester,2,2102253,11:00,12:30,11:00,13:00,29
2018/2 semester,3,2102253,14:00,17:00,14:00,17:00,29
2018/2 semester,2,2102253,11:00,12:30,11:00,13:00,30
2018/2 semester,4,2102253,14:00,17:00,14:00,17:00,30
2018/2 semester,2,2102253,11:00,12:30,11:00,13:00,30
2018/2 semester,5,2102253,14:00,17:00,14:00,17:00,30
2018/2 semester,4,2102253,11:00,12:30,11:00,13:00,30
2018/2 semester,4,2102253,11:00,12:30,11:00,13:00,29
2018/2 semester,4,2102253,11:00,12:30,11:00,13:00,30
2018/2 semester,4,2102253,11:00,12:30,11:00,13:00,30
2018/2 semester,3,2102308,9:30,11:00,9:00,11:00,109
2018/2 semester,5,2102308,9:30,11:00,9:00,11:00,109
2018/2 semester,2,2102311,11:00,12:30,11:00,13:00,110
2018/2 semester,4,2102311,11:00,12:30,11:00,13:00,110
2018/2 semester,4,2102322,14:00,17:00,14:00,17:00,73
2018/2 semester,3,2102332,11:00,12:30,11:00,13:00,2
2018/2 semester,5,2102332,11:00,12:30,11:00,13:00,2
2018/2 semester,3,2102333,11:00,12:30,11:00,13:00,6
2018/2 semester,6,2102333,14:00,17:00,14:00,17:00,6
2018/2 semester,5,2102333,11:00,12:30,11:00,13:00,6
2018/2 semester,2,2102356,8:00,9:30,8:00,10:00,44
2018/2 semester,4,2102356,8:00,9:30,8:00,10:00,44
2018/2 semester,5,2102360,13:00,16:00,13:00,16:00,3
2018/2 semester,6,2102371,9:00,12:00,9:00,12:00,10
2018/2 semester,2,2102383,8:00,9:30,8:00,10:00,1
2018/2 semester,4,2102383,8:00,9:30,8:00,10:00,1
2018/2 semester,2,2102385,13:00,16:00,13:00,16:00,16
2018/2 semester,2,2102386,9:30,11:00,9:00,11:00,36
2018/2 semester,2,2102386,14:00,17:00,14:00,17:00,36
2018/2 semester,2,2102386,9:30,11:00,9:00,11:00,36
2018/2 semester,3,2102386,14:00,17:00,14:00,17:00,36
2018/2 semester,2,2102386,9:30,11:00,9:00,11:00,36
2018/2 semester,6,2102386,14:00,17:00,14:00,17:00,36
2018/2 semester,4,2102386,9:30,11:00,9:00,11:00,36
2018/2 semester,4,2102386,9:30,11:00,9:00,11:00,36
2018/2 semester,4,2102386,9:30,11:00,9:00,11:00,36
2018/2 semester,3,2102387,8:00,9:30,8:00,10:00,9
2018/2 semester,5,2102387,8:00,9:30,8:00,10:00,9
2018/2 semester,2,2102391,11:00,12:30,11:00,13:00,69
2018/2 semester,2,2102391,11:00,12:30,11:00,13:00,72
2018/2 semester,2,2102391,11:00,12:30,11:00,13:00,41
2018/2 semester,4,2102391,11:00,12:30,11:00,13:00,69
2018/2 semester,4,2102391,11:00,12:30,11:00,13:00,72
2018/2 semester,4,2102391,11:00,12:30,11:00,13:00,41
2018/2 semester,2,2102392,14:00,17:00,14:00,17:00,36
2018/2 semester,3,2102392,14:00,17:00,14:00,17:00,37
2018/2 semester,4,2102392,14:00,17:00,14:00,17:00,36
2018/2 semester,5,2102392,14:00,17:00,14:00,17:00,36
2018/2 semester,6,2102392,14:00,17:00,14:00,17:00,33
2018/2 semester,2,2102420,13:00,16:00,13:00,16:00,1
2018/2 semester,6,2102422,9:00,12:00,9:00,12:00,27
2018/2 semester,3,2102423,13:00,16:00,13:00,16:00,52
2018/2 semester,6,2102425,9:00,12:00,9:00,12:00,49
2018/2 semester,3,2102432,11:00,12:30,11:00,13:00,47
2018/2 semester,5,2102432,11:00,12:30,11:00,13:00,47
2018/2 semester,3,2102434,9:30,11:00,9:00,11:00,12
2018/2 semester,5,2102434,9:30,11:00,9:00,11:00,12
2018/2 semester,3,2102444,13:00,16:00,13:00,16:00,38
2018/2 semester,2,2102446,14:00,15:30,14:00,16:00,24
2018/2 semester,4,2102446,14:00,15:30,14:00,16:00,24
2018/2 semester,2,2102456,9:30,11:00,9:00,11:00,17
2018/2 semester,4,2102456,9:30,11:00,9:00,11:00,17
2018/2 semester,2,2102459,14:00,17:00,14:00,17:00,1
2018/2 semester,2,2102459,14:00,17:00,14:00,17:00,4
2018/2 semester,2,2102459,14:00,17:00,14:00,17:00,0
2018/2 semester,3,2102461,8:00,9:30,8:00,10:00,77
2018/2 semester,5,2102461,8:00,9:30,8:00,10:00,77
2018/2 semester,4,2102463,13:00,16:00,13:00,16:00,15
2018/2 semester,5,2102472,13:00,16:00,13:00,16:00,16
2018/2 semester,4,2102474,13:00,16:00,13:00,16:00,30
2018/2 semester,6,2102499,12:00,14:00,12:00,14:00,113
2018/2 semester,3,2102502,8:00,9:30,8:00,10:00,21
2018/2 semester,5,2102502,8:00,9:30,8:00,10:00,21
2018/2 semester,3,2102507,9:30,11:00,9:00,11:00,1
2018/2 semester,5,2102507,9:30,11:00,9:00,11:00,1
2018/2 semester,2,2102527,10:00,11:30,10:00,12:00,9
2018/2 semester,4,2102527,10:00,11:30,10:00,12:00,9
2018/2 semester,2,2102536,13:00,14:30,13:00,15:00,1
2018/2 semester,4,2102536,13:00,14:30,13:00,15:00,1
2018/2 semester,2,2102541,8:00,9:30,8:00,10:00,20
2018/2 semester,4,2102541,8:00,9:30,8:00,10:00,20
2018/2 semester,3,2102552,13:00,16:00,13:00,16:00,2
2018/2 semester,6,2102553,9:00,12:00,9:00,12:00,4
2018/2 semester,2,2102555,8:00,11:00,8:00,11:00,13
2018/2 semester,2,2102558,8:00,9:30,8:00,10:00,5
2018/2 semester,4,2102558,8:00,9:30,8:00,10:00,5
2018/2 semester,6,2102564,9:00,12:00,9:00,12:00,13
2018/2 semester,3,2102565,11:00,12:30,11:00,13:00,10
2018/2 semester,5,2102565,11:00,12:30,11:00,13:00,10
2018/2 semester,3,2102566,13:30,15:00,13:00,15:00,11
2018/2 semester,5,2102566,13:30,15:00,13:00,15:00,11
2018/2 semester,2,2102571,13:00,16:00,13:00,16:00,2
2018/2 semester,2,2102611,9:30,12:30,9:00,13:00,4
2018/2 semester,2,2102629,9:00,10:30,9:00,11:00,1
2018/2 semester,4,2102629,9:00,10:30,9:00,11:00,1
2018/2 semester,3,2102635,8:00,9:30,8:00,10:00,4
2018/2 semester,5,2102635,8:00,9:30,8:00,10:00,4
2018/2 semester,2,2102642,9:30,11:00,9:00,11:00,8
2018/2 semester,4,2102642,9:30,11:00,9:00,11:00,8
2018/2 semester,6,2102668,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2102674,13:00,16:00,13:00,16:00,2
2018/2 semester,5,2102676,13:00,16:00,13:00,16:00,8
2018/2 semester,2,2102732,8:00,9:30,8:00,10:00,0
2018/2 semester,4,2102732,8:00,9:30,8:00,10:00,0
2018/2 semester,6,2102790,14:00,16:00,14:00,16:00,15
2018/2 semester,6,2102790,14:00,16:00,14:00,16:00,9
2018/2 semester,6,2102790,14:00,16:00,14:00,16:00,9
2018/2 semester,6,2102790,14:00,16:00,14:00,16:00,1
2018/2 semester,6,2102790,14:00,16:00,14:00,16:00,7
2018/2 semester,4,2103102,13:00,14:00,13:00,14:00,76
2018/2 semester,4,2103102,14:00,18:00,14:00,18:00,76
2018/2 semester,2,2103106,13:00,14:00,13:00,14:00,58
2018/2 semester,2,2103106,14:00,18:00,14:00,18:00,58
2018/2 semester,2,2103106,13:00,14:00,13:00,14:00,55
2018/2 semester,2,2103106,14:00,18:00,14:00,18:00,55
2018/2 semester,3,2103106,13:00,14:00,13:00,14:00,63
2018/2 semester,3,2103106,14:00,18:00,14:00,18:00,63
2018/2 semester,3,2103106,13:00,14:00,13:00,14:00,65
2018/2 semester,3,2103106,14:00,18:00,14:00,18:00,65
2018/2 semester,5,2103106,13:00,14:00,13:00,14:00,59
2018/2 semester,5,2103106,14:00,18:00,14:00,18:00,59
2018/2 semester,5,2103106,13:00,14:00,13:00,14:00,50
2018/2 semester,5,2103106,14:00,18:00,14:00,18:00,50
2018/2 semester,5,2103205,13:00,14:00,13:00,14:00,1
2018/2 semester,5,2103205,14:00,18:00,14:00,18:00,1
2018/2 semester,2,2103212,11:00,12:30,11:00,13:00,55
2018/2 semester,2,2103212,11:00,12:30,11:00,13:00,51
2018/2 semester,4,2103212,11:00,12:30,11:00,13:00,55
2018/2 semester,4,2103212,11:00,12:30,11:00,13:00,51
2018/2 semester,2,2103213,11:00,12:30,11:00,13:00,29
2018/2 semester,6,2103213,11:00,12:30,11:00,13:00,49
2018/2 semester,3,2103213,8:00,9:30,8:00,10:00,49
2018/2 semester,3,2103213,8:00,9:30,8:00,10:00,48
2018/2 semester,6,2103213,11:00,12:30,11:00,13:00,48
2018/2 semester,4,2103213,11:00,12:30,11:00,13:00,29
2018/2 semester,2,2103231,9:30,11:00,9:00,11:00,56
2018/2 semester,2,2103231,9:30,11:00,9:00,11:00,44
2018/2 semester,2,2103231,9:30,11:00,9:00,11:00,55
2018/2 semester,2,2103231,9:30,11:00,9:00,11:00,55
2018/2 semester,2,2103231,9:30,11:00,9:00,11:00,50
2018/2 semester,4,2103231,9:30,11:00,9:00,11:00,56
2018/2 semester,4,2103231,9:30,11:00,9:00,11:00,44
2018/2 semester,4,2103231,9:30,11:00,9:00,11:00,55
2018/2 semester,4,2103231,9:30,11:00,9:00,11:00,55
2018/2 semester,4,2103231,9:30,11:00,9:00,11:00,50
2018/2 semester,4,2103260,13:00,14:00,13:00,14:00,41
2018/2 semester,4,2103260,14:00,17:00,14:00,17:00,41
2018/2 semester,6,2103260,8:00,9:00,8:00,9:00,42
2018/2 semester,6,2103260,9:00,12:00,9:00,12:00,42
2018/2 semester,2,2103261,11:00,12:30,11:00,13:00,84
2018/2 semester,4,2103261,11:00,12:30,11:00,13:00,84
2018/2 semester,3,2103302,9:00,10:00,9:00,10:00,13
2018/2 semester,3,2103302,10:00,12:00,10:00,12:00,13
2018/2 semester,5,2103302,9:00,10:00,9:00,10:00,13
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,6
2018/2 semester,2,2103305,13:00,15:00,13:00,15:00,6
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,6
2018/2 semester,2,2103305,13:00,15:00,13:00,15:00,6
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,6
2018/2 semester,2,2103305,13:00,15:00,13:00,15:00,6
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,6
2018/2 semester,2,2103305,13:00,15:00,13:00,15:00,6
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,2,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,2,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,2,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,2,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,13:00,15:00,13:00,15:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,13:00,15:00,13:00,15:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,13:00,15:00,13:00,15:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,13:00,15:00,13:00,15:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103305,10:00,12:00,10:00,12:00,5
2018/2 semester,6,2103305,15:00,17:00,15:00,17:00,5
2018/2 semester,3,2103320,11:00,12:30,11:00,13:00,95
2018/2 semester,5,2103320,11:00,12:30,11:00,13:00,95
2018/2 semester,3,2103351,8:00,9:30,8:00,10:00,43
2018/2 semester,3,2103351,8:00,9:30,8:00,10:00,45
2018/2 semester,3,2103351,8:00,9:30,8:00,10:00,44
2018/2 semester,5,2103351,8:00,9:30,8:00,10:00,43
2018/2 semester,5,2103351,8:00,9:30,8:00,10:00,45
2018/2 semester,5,2103351,8:00,9:30,8:00,10:00,44
2018/2 semester,3,2103361,9:30,11:00,9:00,11:00,33
2018/2 semester,3,2103361,9:30,11:00,9:00,11:00,45
2018/2 semester,5,2103361,9:30,11:00,9:00,11:00,33
2018/2 semester,5,2103361,9:30,11:00,9:00,11:00,45
2018/2 semester,3,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,3,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,3,2103393,13:00,16:00,13:00,16:00,1
2018/2 semester,4,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,4,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,4,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,5,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,5,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,5,2103393,13:00,16:00,13:00,16:00,15
2018/2 semester,2,2103404,10:00,13:00,10:00,13:00,29
2018/2 semester,2,2103405,9:30,11:00,9:00,11:00,17
2018/2 semester,4,2103405,9:30,11:00,9:00,11:00,17
2018/2 semester,5,2103406,8:00,11:00,8:00,11:00,11
2018/2 semester,3,2103421,13:00,16:00,13:00,16:00,32
2018/2 semester,6,2103432,13:00,16:00,13:00,16:00,8
2018/2 semester,2,2103433,13:30,16:30,13:00,17:00,97
2018/2 semester,4,2103460,13:00,14:00,13:00,14:00,8
2018/2 semester,4,2103460,14:00,17:00,14:00,17:00,8
2018/2 semester,4,2103460,13:00,14:00,13:00,14:00,9
2018/2 semester,4,2103460,14:00,17:00,14:00,17:00,9
2018/2 semester,4,2103460,13:00,14:00,13:00,14:00,9
2018/2 semester,4,2103460,14:00,17:00,14:00,17:00,9
2018/2 semester,4,2103460,13:00,14:00,13:00,14:00,10
2018/2 semester,4,2103460,14:00,17:00,14:00,17:00,10
2018/2 semester,5,2103460,13:00,14:00,13:00,14:00,10
2018/2 semester,5,2103460,14:00,17:00,14:00,17:00,10
2018/2 semester,5,2103460,13:00,14:00,13:00,14:00,10
2018/2 semester,5,2103460,14:00,17:00,14:00,17:00,10
2018/2 semester,5,2103460,13:00,14:00,13:00,14:00,10
2018/2 semester,5,2103460,14:00,17:00,14:00,17:00,10
2018/2 semester,5,2103460,13:00,14:00,13:00,14:00,9
2018/2 semester,5,2103460,14:00,17:00,14:00,17:00,9
2018/2 semester,2,2103471,9:30,11:00,9:00,11:00,25
2018/2 semester,4,2103471,9:30,11:00,9:00,11:00,25
2018/2 semester,2,2103472,13:00,16:00,13:00,16:00,3
2018/2 semester,4,2103475,13:00,16:00,13:00,16:00,24
2018/2 semester,3,2103481,9:30,11:00,9:00,11:00,6
2018/2 semester,2,2103481,13:00,16:00,13:00,16:00,6
2018/2 semester,3,2103481,9:30,11:00,9:00,11:00,6
2018/2 semester,3,2103481,13:30,16:30,13:00,17:00,6
2018/2 semester,3,2103481,9:30,11:00,9:00,11:00,6
2018/2 semester,4,2103481,13:00,16:00,13:00,16:00,6
2018/2 semester,3,2103481,9:30,11:00,9:00,11:00,2
2018/2 semester,5,2103481,9:30,11:00,9:00,11:00,6
2018/2 semester,5,2103481,9:30,11:00,9:00,11:00,6
2018/2 semester,5,2103481,9:30,11:00,9:00,11:00,6
2018/2 semester,5,2103481,9:30,11:00,9:00,11:00,2
2018/2 semester,6,2103482,9:00,12:00,9:00,12:00,17
2018/2 semester,6,2103496,9:00,12:00,9:00,12:00,16
2018/2 semester,6,2103510,13:00,16:00,13:00,16:00,7
2018/2 semester,5,2103535,9:30,12:30,9:00,13:00,7
2018/2 semester,5,2103541,13:00,15:00,13:00,15:00,5
2018/2 semester,5,2103541,15:00,18:00,15:00,18:00,5
2018/2 semester,3,2103567,13:00,16:00,13:00,16:00,3
2018/2 semester,6,2103617,9:00,12:00,9:00,12:00,1
2018/2 semester,5,2103625,13:00,16:00,13:00,16:00,8
2018/2 semester,5,2103630,13:00,16:00,13:00,16:00,4
2018/2 semester,2,2103633,8:00,9:30,8:00,10:00,2
2018/2 semester,4,2103633,8:00,9:30,8:00,10:00,2
2018/2 semester,2,2103634,13:00,16:00,13:00,16:00,6
2018/2 semester,3,2103652,9:00,12:00,9:00,12:00,6
2018/2 semester,2,2103665,13:00,16:00,13:00,16:00,11
2018/2 semester,6,2103790,13:00,16:00,13:00,16:00,12
2018/2 semester,6,2103894,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2104131,13:00,14:00,13:00,14:00,0
2018/2 semester,6,2104131,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2104181,9:00,12:00,9:00,12:00,29
2018/2 semester,3,2104225,13:00,16:00,13:00,16:00,1
2018/2 semester,4,2104252,13:30,15:30,13:00,16:00,81
2018/2 semester,3,2104253,9:00,12:00,9:00,12:00,51
2018/2 semester,6,2104253,9:00,12:00,9:00,12:00,50
2018/2 semester,2,2104254,13:00,16:00,13:00,16:00,45
2018/2 semester,5,2104254,13:00,16:00,13:00,16:00,39
2018/2 semester,4,2104256,9:00,11:00,9:00,11:00,82
2018/2 semester,6,2104257,9:00,12:00,9:00,12:00,101
2018/2 semester,3,2104258,9:00,12:00,9:00,12:00,45
2018/2 semester,5,2104258,9:00,12:00,9:00,12:00,36
2018/2 semester,6,2104258,13:00,16:00,13:00,16:00,20
