date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,temperature_normalized,weather_condition,humidity_normalized,wind_speed_normalized,pressure_normalized,count_1204,count_0412,count_1211
2019-01-10,8:00,2019-01-10 08:00,5,8,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-2.061890086,Fog,-10.01165139,-9.349171285,-0.428876617,1,0,0
2019-01-10,9:00,2019-01-10 09:00,5,9,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fog,-10.0315258,-8.686691176,-0.418939416,1,0,0
2019-01-10,14:00,2019-01-10 14:00,5,14,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Partly Cloudy,-10.0646498,-8.686691176,-0.428876617,1,1,0
2019-01-10,15:00,2019-01-10 15:00,5,15,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Partly Cloudy,-10.09777381,-8.686691176,-0.428876617,1,2,0
2019-01-10,10:00,2019-01-10 10:00,5,10,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Partly Cloudy,-10.13752262,-8.686691176,-0.438813819,0,0,0
2019-01-10,11:00,2019-01-10 11:00,5,11,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Partly Cloudy,-10.16070942,-8.024211067,-0.448751021,0,0,0
2019-01-10,12:00,2019-01-10 12:00,5,12,1,1,10,10,2,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.16070942,-8.024211067,-0.458688222,0,0,0
2019-01-10,13:00,2019-01-10 13:00,5,13,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.14745982,-7.692971013,-0.458688222,0,0,0
2019-01-10,16:00,2019-01-10 16:00,5,16,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.16070942,-8.024211067,-0.458688222,0,1,0
2019-01-10,17:00,2019-01-10 17:00,5,17,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.15077222,-8.686691176,-0.458688222,0,0,0
2019-01-10,18:00,2019-01-10 18:00,5,18,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.13752262,-8.686691176,-0.458688222,0,0,0
2019-01-10,19:00,2019-01-10 19:00,5,19,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.12427301,-9.349171285,-0.448751021,0,0,0
2019-01-10,20:00,2019-01-10 20:00,5,20,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.11102341,-9.68041134,-0.438813819,0,0,0
2019-01-11,7:00,2019-01-11 07:00,6,7,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0480878,-9.349171285,-0.438813819,0,0,1
2019-01-11,9:00,2019-01-11 09:00,6,9,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0315258,-10.34289145,-0.428876617,3,0,0
2019-01-11,12:00,2019-01-11 12:00,6,12,1,1,11,11,2,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Fog,-10.08121181,-10.34289145,-0.418939416,2,0,0
2019-01-11,8:00,2019-01-11 08:00,6,8,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fog,-10.09777381,-8.686691176,-0.418939416,1,0,0
2019-01-11,11:00,2019-01-11 11:00,6,11,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Haze,-10.13752262,-8.355451122,-0.418939416,1,1,0
2019-01-11,10:00,2019-01-11 10:00,6,10,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.14745982,-8.686691176,-0.428876617,0,0,0
2019-01-11,13:00,2019-01-11 13:00,6,13,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.18058382,-6.368010795,-0.448751021,0,0,0
2019-01-11,14:00,2019-01-11 14:00,6,14,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-7.361730958,-0.458688222,0,0,0
2019-01-11,15:00,2019-01-11 15:00,6,15,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-8.024211067,-0.468625424,0,0,0
2019-01-11,16:00,2019-01-11 16:00,6,16,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-8.355451122,-0.468625424,0,0,0
2019-01-11,17:00,2019-01-11 17:00,6,17,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.16070942,-9.349171285,-0.468625424,0,0,0
2019-01-11,18:00,2019-01-11 18:00,6,18,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.16070942,-9.349171285,-0.458688222,0,0,0
2019-01-11,19:00,2019-01-11 19:00,6,19,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.13752262,-10.34289145,-0.458688222,0,0,0
2019-01-11,20:00,2019-01-11 20:00,6,20,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.13752262,-10.34289145,-0.448751021,0,0,0
2019-01-12,7:00,2019-01-12 07:00,7,7,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-2.061890086,Fog,-10.0315258,-10.34289145,-0.438813819,0,0,0
2019-01-12,8:00,2019-01-12 08:00,7,8,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0480878,-8.686691176,-0.428876617,0,0,0
2019-01-12,9:00,2019-01-12 09:00,7,9,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-1.141778824,Fair,-10.0646498,-9.349171285,-0.418939416,0,0,0
2019-01-12,10:00,2019-01-12 10:00,7,10,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.09777381,-9.68041134,-0.428876617,0,0,0
2019-01-12,11:00,2019-01-12 11:00,7,11,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.14745982,-7.692971013,-0.428876617,0,0,0
2019-01-12,12:00,2019-01-12 12:00,7,12,1,1,12,12,2,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-7.692971013,-0.438813819,0,0,0
2019-01-12,13:00,2019-01-12 13:00,7,13,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-7.361730958,-0.448751021,0,0,0
2019-01-12,14:00,2019-01-12 14:00,7,14,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19052102,-8.355451122,-0.458688222,0,0,0
2019-01-12,15:00,2019-01-12 15:00,7,15,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.18058382,-8.024211067,-0.468625424,0,0,0
2019-01-12,16:00,2019-01-12 16:00,7,16,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.18058382,-8.686691176,-0.468625424,0,0,0
2019-01-12,17:00,2019-01-12 17:00,7,17,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19052102,-8.686691176,-0.468625424,0,0,0
2019-01-12,18:00,2019-01-12 18:00,7,18,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-8.355451122,-0.468625424,0,0,0
2019-01-12,19:00,2019-01-12 19:00,7,19,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.15077222,-10.34289145,-0.458688222,0,0,0
2019-01-12,20:00,2019-01-12 20:00,7,20,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.13752262,-8.024211067,-0.448751021,0,0,0
2019-01-13,7:00,2019-01-13 07:00,1,7,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0480878,-10.34289145,-0.438813819,0,0,0
2019-01-13,8:00,2019-01-13 08:00,1,8,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-1.325801076,Fog,-10.09777381,-8.686691176,-0.428876617,0,0,0
2019-01-13,9:00,2019-01-13 09:00,1,9,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.13752262,-7.361730958,-0.428876617,0,0,0
2019-01-13,10:00,2019-01-13 10:00,1,10,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.16070942,-7.361730958,-0.428876617,0,0,0
2019-01-13,11:00,2019-01-13 11:00,1,11,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-7.030490904,-0.428876617,0,0,0
2019-01-13,12:00,2019-01-13 12:00,1,12,1,1,13,13,2,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.18058382,-7.030490904,-0.438813819,0,0,0
2019-01-13,13:00,2019-01-13 13:00,1,13,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.18058382,-7.361730958,-0.448751021,0,0,0
2019-01-13,14:00,2019-01-13 14:00,1,14,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.18058382,-8.024211067,-0.458688222,0,0,0
2019-01-13,15:00,2019-01-13 15:00,1,15,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19714582,-8.024211067,-0.468625424,0,0,0
2019-01-13,16:00,2019-01-13 16:00,1,16,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19714582,-8.355451122,-0.468625424,0,0,0
2019-01-13,17:00,2019-01-13 17:00,1,17,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19714582,-8.686691176,-0.468625424,0,0,0
2019-01-13,18:00,2019-01-13 18:00,1,18,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-9.349171285,-0.468625424,0,0,0
2019-01-13,19:00,2019-01-13 19:00,1,19,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.15077222,-10.34289145,-0.458688222,0,0,0
2019-01-13,20:00,2019-01-13 20:00,1,20,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.15077222,-9.349171285,-0.458688222,0,0,0
2019-01-14,7:00,2019-01-14 07:00,2,7,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0480878,-9.68041134,-0.458688222,0,0,1
2019-01-14,8:00,2019-01-14 08:00,2,8,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fog,-10.0480878,-10.34289145,-0.448751021,0,0,0
2019-01-14,9:00,2019-01-14 09:00,2,9,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Fog,-10.0646498,-8.686691176,-0.438813819,0,0,0
2019-01-14,10:00,2019-01-14 10:00,2,10,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fog,-10.09777381,-8.686691176,-0.438813819,0,0,0
2019-01-14,11:00,2019-01-14 11:00,2,11,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.13752262,-8.686691176,-0.448751021,0,0,0
2019-01-14,12:00,2019-01-14 12:00,2,12,1,1,14,14,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.14745982,-8.024211067,-0.458688222,0,0,0
2019-01-14,13:00,2019-01-14 13:00,2,13,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-7.361730958,-0.468625424,0,0,0
2019-01-14,14:00,2019-01-14 14:00,2,14,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.17064662,-8.024211067,-0.475250225,0,0,0
2019-01-14,15:00,2019-01-14 15:00,2,15,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19052102,-8.024211067,-0.485187427,0,0,0
2019-01-14,16:00,2019-01-14 16:00,2,16,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19052102,-8.024211067,-0.485187427,0,0,0
2019-01-14,17:00,2019-01-14 17:00,2,17,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.18058382,-8.686691176,-0.475250225,0,0,0
2019-01-14,18:00,2019-01-14 18:00,2,18,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.17064662,-8.686691176,-0.475250225,0,0,0
2019-01-14,19:00,2019-01-14 19:00,2,19,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.17064662,-9.349171285,-0.468625424,0,0,0
2019-01-14,20:00,2019-01-14 20:00,2,20,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.13752262,-8.355451122,-0.468625424,0,0,0
2019-01-15,7:00,2019-01-15 07:00,3,7,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0315258,-8.355451122,-0.458688222,0,0,1
2019-01-15,10:00,2019-01-15 10:00,3,10,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fog,-10.0315258,-7.692971013,-0.448751021,1,0,0
2019-01-15,11:00,2019-01-15 11:00,3,11,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fog,-10.0480878,-8.355451122,-0.438813819,1,0,0
2019-01-15,13:00,2019-01-15 13:00,3,13,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fog,-10.0646498,-9.349171285,-0.438813819,1,0,0
2019-01-15,8:00,2019-01-15 08:00,3,8,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Partly Cloudy,-10.08121181,-10.34289145,-0.438813819,0,0,0
2019-01-15,9:00,2019-01-15 09:00,3,9,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Partly Cloudy,-10.11102341,-9.349171285,-0.448751021,0,0,0
2019-01-15,12:00,2019-01-15 12:00,3,12,1,1,15,15,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.16070942,-8.355451122,-0.458688222,0,0,0
2019-01-15,14:00,2019-01-15 14:00,3,14,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.14745982,-8.686691176,-0.468625424,0,0,0
2019-01-15,15:00,2019-01-15 15:00,3,15,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Partly Cloudy,-10.14745982,-8.686691176,-0.475250225,0,0,0
2019-01-15,16:00,2019-01-15 16:00,3,16,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Partly Cloudy,-10.16070942,-8.355451122,-0.475250225,0,1,0
2019-01-15,17:00,2019-01-15 17:00,3,17,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Partly Cloudy,-10.14745982,-8.355451122,-0.475250225,0,0,0
2019-01-15,18:00,2019-01-15 18:00,3,18,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.15077222,-8.686691176,-0.475250225,0,0,0
2019-01-15,19:00,2019-01-15 19:00,3,19,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.13752262,-9.349171285,-0.468625424,0,0,0
2019-01-15,20:00,2019-01-15 20:00,3,20,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.13752262,-9.349171285,-0.458688222,0,0,0
2019-01-16,7:00,2019-01-16 07:00,4,7,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fair,-10.0646498,-10.34289145,-0.458688222,0,0,2
2019-01-16,9:00,2019-01-16 09:00,4,9,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fair,-10.0480878,-8.355451122,-0.448751021,1,0,0
2019-01-16,16:00,2019-01-16 16:00,4,16,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Fog,-10.0646498,-8.686691176,-0.438813819,1,0,0
2019-01-16,8:00,2019-01-16 08:00,4,8,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.09777381,-8.355451122,-0.438813819,0,0,0
2019-01-16,10:00,2019-01-16 10:00,4,10,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Partly Cloudy,-10.13752262,-8.355451122,-0.438813819,0,0,0
2019-01-16,11:00,2019-01-16 11:00,4,11,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.16070942,-8.024211067,-0.448751021,0,0,0
2019-01-16,12:00,2019-01-16 12:00,4,12,1,1,16,16,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.16070942,-8.355451122,-0.458688222,0,0,0
2019-01-16,13:00,2019-01-16 13:00,4,13,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.20045823,-7.692971013,-0.458688222,0,0,0
2019-01-16,14:00,2019-01-16 14:00,4,14,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.19052102,-7.692971013,-0.468625424,0,1,0
2019-01-16,15:00,2019-01-16 15:00,4,15,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.19052102,-8.024211067,-0.475250225,0,2,0
2019-01-16,17:00,2019-01-16 17:00,4,17,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.19052102,-8.024211067,-0.468625424,0,0,0
2019-01-16,18:00,2019-01-16 18:00,4,18,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.18058382,-8.355451122,-0.468625424,0,0,0
2019-01-16,19:00,2019-01-16 19:00,4,19,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.16070942,-9.349171285,-0.468625424,0,0,0
2019-01-16,20:00,2019-01-16 20:00,4,20,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.15077222,-9.68041134,-0.458688222,0,0,0
2019-01-17,7:00,2019-01-17 07:00,5,7,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-2.061890086,Fair,-10.09777381,-9.68041134,-0.448751021,0,0,1
2019-01-17,10:00,2019-01-17 10:00,5,10,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fair,-10.12758541,-8.024211067,-0.438813819,2,0,0
2019-01-17,13:00,2019-01-17 13:00,5,13,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Fair,-10.15077222,-7.361730958,-0.428876617,1,0,0
2019-01-17,8:00,2019-01-17 08:00,5,8,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.17395902,-7.692971013,-0.428876617,0,0,0
2019-01-17,9:00,2019-01-17 09:00,5,9,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.17064662,-7.361730958,-0.438813819,0,0,0
2019-01-17,11:00,2019-01-17 11:00,5,11,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.17064662,-7.030490904,-0.438813819,0,0,0
2019-01-17,12:00,2019-01-17 12:00,5,12,1,1,17,17,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-5.705530686,-0.448751021,0,0,0
2019-01-17,14:00,2019-01-17 14:00,5,14,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-7.361730958,-0.458688222,0,0,0
2019-01-17,15:00,2019-01-17 15:00,5,15,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-8.355451122,-0.468625424,0,0,0
2019-01-17,16:00,2019-01-17 16:00,5,16,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-7.692971013,-0.475250225,0,0,0
2019-01-17,17:00,2019-01-17 17:00,5,17,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.18058382,-8.355451122,-0.468625424,0,0,0
2019-01-17,18:00,2019-01-17 18:00,5,18,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.16070942,-8.686691176,-0.468625424,0,1,0
2019-01-17,19:00,2019-01-17 19:00,5,19,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.15077222,-7.692971013,-0.458688222,0,0,0
2019-01-17,20:00,2019-01-17 20:00,5,20,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.13752262,-8.355451122,-0.458688222,0,0,0
2019-01-18,7:00,2019-01-18 07:00,6,7,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-2.061890086,Partly Cloudy,-10.11433581,-8.024211067,-0.438813819,0,0,1
2019-01-18,8:00,2019-01-18 08:00,6,8,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-2.061890086,Partly Cloudy,-10.11433581,-7.692971013,-0.428876617,1,0,0
2019-01-18,10:00,2019-01-18 10:00,6,10,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fair,-10.14083502,-7.361730958,-0.418939416,1,0,0
2019-01-18,14:00,2019-01-18 14:00,6,14,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fair,-10.15077222,-7.361730958,-0.418939416,1,1,0
2019-01-18,9:00,2019-01-18 09:00,6,9,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Fair,-10.16402182,-7.030490904,-0.418939416,0,0,0
2019-01-18,11:00,2019-01-18 11:00,6,11,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.16070942,-7.030490904,-0.418939416,0,0,0
2019-01-18,12:00,2019-01-18 12:00,6,12,1,1,18,18,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.16070942,-7.361730958,-0.438813819,0,1,0
2019-01-18,13:00,2019-01-18 13:00,6,13,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.15077222,-8.355451122,-0.448751021,0,0,0
2019-01-18,15:00,2019-01-18 15:00,6,15,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.15077222,-7.361730958,-0.458688222,0,0,0
2019-01-18,16:00,2019-01-18 16:00,6,16,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.15077222,-7.030490904,-0.458688222,0,0,0
2019-01-18,17:00,2019-01-18 17:00,6,17,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.141778824,Fair,-10.15077222,-6.368010795,-0.458688222,0,0,0
2019-01-18,18:00,2019-01-18 18:00,6,18,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.325801076,Fair,-10.14083502,-7.361730958,-0.448751021,0,0,0
2019-01-18,19:00,2019-01-18 19:00,6,19,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-1.693845581,Fair,-10.12758541,-7.361730958,-0.448751021,0,0,0
2019-01-18,20:00,2019-01-18 20:00,6,20,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-2.061890086,Fair,-10.09777381,-8.024211067,-0.438813819,0,0,0
2019-01-19,7:00,2019-01-19 07:00,7,7,1,1,19,19,3,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-2.061890086,Fair,-10.11433581,-9.349171285,-0.438813819,0,0,0
2019-01-19,8:00,2019-01-19 08:00,7,8,1,1,19,19,3,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-2.061890086,Fair,-10.09777381,-8.686691176,-0.438813819,0,0,0
2019-01-19,9:00,2019-01-19 09:00,7,9,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-1.693845581,Mostly Cloudy,-10.11433581,-10.34289145,-0.428876617,0,0,0
2019-01-19,10:00,2019-01-19 10:00,7,10,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-1.141778824,Partly Cloudy,-10.15077222,-7.692971013,-0.418939416,0,0,0
2019-01-19,11:00,2019-01-19 11:00,7,11,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.17395902,-6.368010795,-0.428876617,0,0,0
2019-01-19,12:00,2019-01-19 12:00,7,12,1,1,19,19,3,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.18058382,-6.03677074,-0.438813819,0,0,0
2019-01-19,13:00,2019-01-19 13:00,7,13,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.18058382,-6.03677074,-0.448751021,0,0,0
